"Period","Stage","Subject","Map_Choice","District","Map","Effort"
25,"3","2","5","EDG",5,0
25,"3","3","5","EDG",5,0
25,"3","4","2","EDG",5,0
25,"3","5","3","EDG",5,0
25,"3","6","1","EDG",5,0
25,"3","7","1","EDG",5,0
25,"3","8","1","EDG",5,0
26,"3","1","5","EDG",5,0
26,"3","2","1","EDG",5,0
26,"3","3","5","EDG",5,0
26,"3","4","1","EDG",5,0
26,"3","5","1","EDG",5,0
26,"3","6","1","EDG",5,0
26,"3","7","1","EDG",5,0
26,"3","8","3","EDG",5,0
27,"3","1","5","EDG",5,0
27,"3","2","1","EDG",5,0
27,"3","3","5","EDG",5,0
27,"3","4","5","EDG",5,0
27,"3","5","4","EDG",5,0
27,"3","6","1","EDG",5,0
27,"3","7","3","EDG",5,0
27,"3","8","2","EDG",5,0
28,"3","1","5","EDG",5,0
28,"3","2","1","EDG",5,0
28,"3","3","5","EDG",5,0
28,"3","4","3","EDG",5,0
28,"3","5","1","EDG",5,0
28,"3","6","1","EDG",5,0
28,"3","7","3","EDG",5,0
28,"3","8","4","EDG",5,0
15,"1","1","-99","ELG",5,20
15,"1","2","-99","ELG",5,0
15,"1","3","-99","ELG",5,0
15,"1","4","-99","ELG",5,27
15,"1","5","-99","ELG",5,10
15,"1","6","-99","ELG",5,0
15,"1","7","-99","ELG",5,0
15,"1","8","-99","ELG",5,0
16,"1","1","-99","ELG",5,25
16,"1","2","-99","ELG",5,0
16,"1","3","-99","ELG",5,0
16,"1","4","-99","ELG",5,5
16,"1","5","-99","ELG",5,0
16,"1","6","-99","ELG",5,5
16,"1","7","-99","ELG",5,0
16,"1","8","-99","ELG",5,0
17,"1","1","-99","ELG",5,0
17,"1","2","-99","ELG",5,0
17,"1","3","-99","ELG",5,0
17,"1","4","-99","ELG",5,0
17,"1","5","-99","ELG",5,0
17,"1","6","-99","ELG",5,0
17,"1","7","-99","ELG",5,0
17,"1","8","-99","ELG",5,0
18,"1","1","-99","ELG",5,0
18,"1","2","-99","ELG",5,0
18,"1","3","-99","ELG",5,0
18,"1","4","-99","ELG",5,0
18,"1","5","-99","ELG",5,0
18,"1","6","-99","ELG",5,0
18,"1","7","-99","ELG",5,0
18,"1","8","-99","ELG",5,0
19,"1","1","-99","ELG",5,0
19,"1","2","-99","ELG",5,0
19,"1","3","-99","ELG",5,0
19,"1","4","-99","ELG",5,0
19,"1","5","-99","ELG",5,0
19,"1","6","-99","ELG",5,0
19,"1","7","-99","ELG",5,0
19,"1","8","-99","ELG",5,0
20,"2","1","-99","ELG",5,0
20,"2","2","-99","ELG",5,0
20,"2","3","-99","ELG",5,0
20,"2","4","-99","ELG",5,0
20,"2","5","-99","ELG",5,0
20,"2","6","-99","ELG",5,0
20,"2","7","-99","ELG",5,0
20,"2","8","-99","ELG",5,0
21,"2","1","-99","ELG",5,0
21,"2","2","-99","ELG",5,0
21,"2","3","-99","ELG",5,0
21,"2","4","-99","ELG",5,0
21,"2","5","-99","ELG",5,0
21,"2","6","-99","ELG",5,0
21,"2","7","-99","ELG",5,0
21,"2","8","-99","ELG",5,0
22,"2","1","-99","ELG",5,0
22,"2","2","-99","ELG",5,0
22,"2","3","-99","ELG",5,0
22,"2","4","-99","ELG",5,0
22,"2","5","-99","ELG",5,0
22,"2","6","-99","ELG",5,0
22,"2","7","-99","ELG",5,0
22,"2","8","-99","ELG",5,0
23,"2","1","-99","ELG",5,0
23,"2","2","-99","ELG",5,0
23,"2","3","-99","ELG",5,0
23,"2","4","-99","ELG",5,0
23,"2","5","-99","ELG",5,0
23,"2","6","-99","ELG",5,0
23,"2","7","-99","ELG",5,0
23,"2","8","-99","ELG",5,0
24,"2","1","-99","ELG",5,0
24,"2","2","-99","ELG",5,0
24,"2","3","-99","ELG",5,0
24,"2","4","-99","ELG",5,0
24,"2","5","-99","ELG",5,0
24,"2","6","-99","ELG",5,0
24,"2","7","-99","ELG",5,1
24,"2","8","-99","ELG",5,0
25,"3","1","5","ELG",5,0
25,"3","2","5","ELG",5,0
25,"3","3","5","ELG",5,0
25,"3","4","2","ELG",5,0
25,"3","5","3","ELG",5,0
25,"3","6","1","ELG",5,0
25,"3","7","1","ELG",5,0
25,"3","8","1","ELG",5,0
26,"3","1","5","ELG",5,0
26,"3","2","1","ELG",5,0
26,"3","3","5","ELG",5,0
26,"3","4","1","ELG",5,0
26,"3","5","1","ELG",5,0
26,"3","6","1","ELG",5,0
26,"3","7","1","ELG",5,0
26,"3","8","3","ELG",5,0
27,"3","1","5","ELG",5,0
27,"3","2","1","ELG",5,0
27,"3","3","5","ELG",5,0
27,"3","4","5","ELG",5,0
27,"3","5","4","ELG",5,0
27,"3","6","1","ELG",5,0
27,"3","7","3","ELG",5,0
27,"3","8","2","ELG",5,0
28,"3","1","5","ELG",5,0
28,"3","2","1","ELG",5,0
28,"3","3","5","ELG",5,0
28,"3","4","3","ELG",5,0
28,"3","5","1","ELG",5,0
28,"3","6","1","ELG",5,0
28,"3","7","3","ELG",5,0
28,"3","8","4","ELG",5,0
15,"1","1","-99","EW",5,60
15,"1","2","-99","EW",5,80
15,"1","3","-99","EW",5,40
15,"1","4","-99","EW",5,30
15,"1","5","-99","EW",5,60
15,"1","6","-99","EW",5,0
15,"1","7","-99","EW",5,70
15,"1","8","-99","EW",5,50
16,"1","1","-99","EW",5,50
16,"1","2","-99","EW",5,50
16,"1","3","-99","EW",5,20
16,"1","4","-99","EW",5,75
16,"1","5","-99","EW",5,30
16,"1","6","-99","EW",5,20
16,"1","7","-99","EW",5,80
16,"1","8","-99","EW",5,10
17,"1","1","-99","EW",5,45
17,"1","2","-99","EW",5,50
17,"1","3","-99","EW",5,20
17,"1","4","-99","EW",5,80
17,"1","5","-99","EW",5,35
17,"1","6","-99","EW",5,25
17,"1","7","-99","EW",5,76
17,"1","8","-99","EW",5,56
18,"1","1","-99","EW",5,25
18,"1","2","-99","EW",5,60
18,"1","3","-99","EW",5,20
18,"1","4","-99","EW",5,70
18,"1","5","-99","EW",5,40
18,"1","6","-99","EW",5,10
18,"1","7","-99","EW",5,80
18,"1","8","-99","EW",5,30
19,"1","1","-99","EW",5,35
19,"1","2","-99","EW",5,50
19,"1","3","-99","EW",5,20
19,"1","4","-99","EW",5,60
19,"1","5","-99","EW",5,25
19,"1","6","-99","EW",5,20
19,"1","7","-99","EW",5,71
19,"1","8","-99","EW",5,47
20,"2","1","-99","EW",5,30
20,"2","2","-99","EW",5,60
20,"2","3","-99","EW",5,20
20,"2","4","-99","EW",5,50
20,"2","5","-99","EW",5,25
20,"2","6","-99","EW",5,15
20,"2","7","-99","EW",5,55
20,"2","8","-99","EW",5,65
21,"2","1","-99","EW",5,25
21,"2","2","-99","EW",5,50
21,"2","3","-99","EW",5,20
21,"2","4","-99","EW",5,55
21,"2","5","-99","EW",5,39
21,"2","6","-99","EW",5,35
21,"2","7","-99","EW",5,55
21,"2","8","-99","EW",5,9
22,"2","1","-99","EW",5,35
22,"2","2","-99","EW",5,50
22,"2","3","-99","EW",5,18
22,"2","4","-99","EW",5,50
22,"2","5","-99","EW",5,9
22,"2","6","-99","EW",5,10
22,"2","7","-99","EW",5,56
22,"2","8","-99","EW",5,43
23,"2","1","-99","EW",5,30
23,"2","2","-99","EW",5,60
23,"2","3","-99","EW",5,17
23,"2","4","-99","EW",5,40
23,"2","5","-99","EW",5,10
23,"2","6","-99","EW",5,15
23,"2","7","-99","EW",5,71
23,"2","8","-99","EW",5,8
24,"2","1","-99","EW",5,25
24,"2","2","-99","EW",5,30
24,"2","3","-99","EW",5,17
24,"2","4","-99","EW",5,40
24,"2","5","-99","EW",5,36
24,"2","6","-99","EW",5,30
24,"2","7","-99","EW",5,62
24,"2","8","-99","EW",5,17
25,"3","1","5","EW",5,30
25,"3","2","5","EW",5,45
25,"3","3","5","EW",5,18
25,"3","4","2","EW",5,25
25,"3","5","3","EW",5,16
25,"3","6","1","EW",5,35
25,"3","7","1","EW",5,56
25,"3","8","1","EW",5,31
26,"3","1","5","EW",5,30
26,"3","2","1","EW",5,35
26,"3","3","5","EW",5,18
26,"3","4","1","EW",5,39
26,"3","5","1","EW",5,35
26,"3","6","1","EW",5,30
26,"3","7","1","EW",5,58
26,"3","8","3","EW",5,8
27,"3","1","5","EW",5,30
27,"3","2","1","EW",5,25
27,"3","3","5","EW",5,18
27,"3","4","5","EW",5,42
27,"3","5","4","EW",5,18
27,"3","6","1","EW",5,35
27,"3","7","3","EW",5,45
27,"3","8","2","EW",5,20
28,"3","1","5","EW",5,32
28,"3","2","1","EW",5,20
28,"3","3","5","EW",5,18
28,"3","4","3","EW",5,29
28,"3","5","1","EW",5,20
28,"3","6","1","EW",5,29
28,"3","7","3","EW",5,28
28,"3","8","4","EW",5,46
15,"1","1","-99","EDG",4,50
15,"1","2","-99","EDG",4,40
15,"1","3","-99","EDG",4,13
15,"1","4","-99","EDG",4,20
15,"1","5","-99","EDG",4,25
15,"1","6","-99","EDG",4,0
15,"1","7","-99","EDG",4,25
15,"1","8","-99","EDG",4,26
16,"1","1","-99","EDG",4,35
16,"1","2","-99","EDG",4,25
16,"1","3","-99","EDG",4,13
16,"1","4","-99","EDG",4,25
16,"1","5","-99","EDG",4,15
16,"1","6","-99","EDG",4,10
16,"1","7","-99","EDG",4,40
16,"1","8","-99","EDG",4,12
17,"1","1","-99","EDG",4,15
17,"1","2","-99","EDG",4,30
17,"1","3","-99","EDG",4,13
17,"1","4","-99","EDG",4,30
17,"1","5","-99","EDG",4,15
17,"1","6","-99","EDG",4,10
17,"1","7","-99","EDG",4,50
17,"1","8","-99","EDG",4,20
18,"1","1","-99","EDG",4,0
18,"1","2","-99","EDG",4,0
18,"1","3","-99","EDG",4,13
18,"1","4","-99","EDG",4,25
18,"1","5","-99","EDG",4,10
18,"1","6","-99","EDG",4,10
18,"1","7","-99","EDG",4,40
18,"1","8","-99","EDG",4,10
19,"1","1","-99","EDG",4,20
19,"1","2","-99","EDG",4,0
19,"1","3","-99","EDG",4,13
19,"1","4","-99","EDG",4,12
19,"1","5","-99","EDG",4,12
19,"1","6","-99","EDG",4,15
19,"1","7","-99","EDG",4,25
19,"1","8","-99","EDG",4,20
20,"2","1","-99","EDG",4,15
20,"2","2","-99","EDG",4,30
20,"2","3","-99","EDG",4,13
20,"2","4","-99","EDG",4,21
20,"2","5","-99","EDG",4,8
20,"2","6","-99","EDG",4,0
20,"2","7","-99","EDG",4,15
20,"2","8","-99","EDG",4,30
21,"2","1","-99","EDG",4,10
21,"2","2","-99","EDG",4,0
21,"2","3","-99","EDG",4,13
21,"2","4","-99","EDG",4,21
21,"2","5","-99","EDG",4,15
21,"2","6","-99","EDG",4,0
21,"2","7","-99","EDG",4,35
21,"2","8","-99","EDG",4,4
22,"2","1","-99","EDG",4,12
22,"2","2","-99","EDG",4,30
22,"2","3","-99","EDG",4,13
22,"2","4","-99","EDG",4,15
22,"2","5","-99","EDG",4,5
22,"2","6","-99","EDG",4,10
22,"2","7","-99","EDG",4,36
22,"2","8","-99","EDG",4,4
23,"2","1","-99","EDG",4,10
23,"2","2","-99","EDG",4,1
23,"2","3","-99","EDG",4,13
23,"2","4","-99","EDG",4,10
23,"2","5","-99","EDG",4,0
23,"2","6","-99","EDG",4,15
23,"2","7","-99","EDG",4,27
23,"2","8","-99","EDG",4,8
24,"2","1","-99","EDG",4,0
24,"2","2","-99","EDG",4,20
24,"2","3","-99","EDG",4,13
24,"2","4","-99","EDG",4,15
24,"2","5","-99","EDG",4,4
24,"2","6","-99","EDG",4,20
24,"2","7","-99","EDG",4,36
24,"2","8","-99","EDG",4,17
25,"3","1","5","EDG",4,0
25,"3","2","5","EDG",4,20
25,"3","3","5","EDG",4,13
25,"3","4","2","EDG",4,10
25,"3","5","3","EDG",4,4
25,"3","6","1","EDG",4,5
25,"3","7","1","EDG",4,36
25,"3","8","1","EDG",4,16
26,"3","1","5","EDG",4,0
26,"3","2","1","EDG",4,20
26,"3","3","5","EDG",4,13
26,"3","4","1","EDG",4,12
26,"3","5","1","EDG",4,6
26,"3","6","1","EDG",4,0
26,"3","7","1","EDG",4,20
26,"3","8","3","EDG",4,8
27,"3","1","5","EDG",4,0
27,"3","2","1","EDG",4,25
27,"3","3","5","EDG",4,13
27,"3","4","5","EDG",4,11
27,"3","5","4","EDG",4,8
27,"3","6","1","EDG",4,0
27,"3","7","3","EDG",4,14
27,"3","8","2","EDG",4,20
28,"3","1","5","EDG",4,0
28,"3","2","1","EDG",4,10
28,"3","3","5","EDG",4,13
28,"3","4","3","EDG",4,12
28,"3","5","1","EDG",4,9
28,"3","6","1","EDG",4,0
28,"3","7","3","EDG",4,15
28,"3","8","4","EDG",4,20
15,"1","1","-99","ELG",4,10
15,"1","2","-99","ELG",4,40
15,"1","3","-99","ELG",4,14
15,"1","4","-99","ELG",4,15
15,"1","5","-99","ELG",4,25
15,"1","6","-99","ELG",4,0
15,"1","7","-99","ELG",4,25
15,"1","8","-99","ELG",4,27
16,"1","1","-99","ELG",4,35
16,"1","2","-99","ELG",4,25
16,"1","3","-99","ELG",4,14
16,"1","4","-99","ELG",4,25
16,"1","5","-99","ELG",4,15
16,"1","6","-99","ELG",4,10
16,"1","7","-99","ELG",4,40
16,"1","8","-99","ELG",4,12
17,"1","1","-99","ELG",4,20
17,"1","2","-99","ELG",4,20
17,"1","3","-99","ELG",4,14
17,"1","4","-99","ELG",4,25
17,"1","5","-99","ELG",4,15
17,"1","6","-99","ELG",4,15
17,"1","7","-99","ELG",4,20
17,"1","8","-99","ELG",4,20
18,"1","1","-99","ELG",4,15
18,"1","2","-99","ELG",4,20
18,"1","3","-99","ELG",4,14
18,"1","4","-99","ELG",4,25
18,"1","5","-99","ELG",4,15
18,"1","6","-99","ELG",4,15
18,"1","7","-99","ELG",4,40
18,"1","8","-99","ELG",4,10
19,"1","1","-99","ELG",4,0
19,"1","2","-99","ELG",4,25
19,"1","3","-99","ELG",4,14
19,"1","4","-99","ELG",4,11
19,"1","5","-99","ELG",4,16
19,"1","6","-99","ELG",4,15
19,"1","7","-99","ELG",4,45
19,"1","8","-99","ELG",4,20
20,"2","1","-99","ELG",4,15
20,"2","2","-99","ELG",4,30
20,"2","3","-99","ELG",4,14
20,"2","4","-99","ELG",4,21
20,"2","5","-99","ELG",4,8
20,"2","6","-99","ELG",4,0
20,"2","7","-99","ELG",4,18
20,"2","8","-99","ELG",4,9
21,"2","1","-99","ELG",4,10
21,"2","2","-99","ELG",4,25
21,"2","3","-99","ELG",4,14
21,"2","4","-99","ELG",4,15
21,"2","5","-99","ELG",4,15
21,"2","6","-99","ELG",4,0
21,"2","7","-99","ELG",4,25
21,"2","8","-99","ELG",4,18
22,"2","1","-99","ELG",4,12
22,"2","2","-99","ELG",4,30
22,"2","3","-99","ELG",4,14
22,"2","4","-99","ELG",4,15
22,"2","5","-99","ELG",4,12
22,"2","6","-99","ELG",4,10
22,"2","7","-99","ELG",4,26
22,"2","8","-99","ELG",4,5
23,"2","1","-99","ELG",4,10
23,"2","2","-99","ELG",4,30
23,"2","3","-99","ELG",4,14
23,"2","4","-99","ELG",4,15
23,"2","5","-99","ELG",4,0
23,"2","6","-99","ELG",4,15
23,"2","7","-99","ELG",4,10
23,"2","8","-99","ELG",4,8
24,"2","1","-99","ELG",4,10
24,"2","2","-99","ELG",4,1
24,"2","3","-99","ELG",4,14
24,"2","4","-99","ELG",4,10
24,"2","5","-99","ELG",4,6
24,"2","6","-99","ELG",4,20
24,"2","7","-99","ELG",4,18
24,"2","8","-99","ELG",4,17
25,"3","1","5","ELG",4,15
25,"3","2","5","ELG",4,20
25,"3","3","5","ELG",4,14
25,"3","4","2","ELG",4,12
25,"3","5","3","ELG",4,6
25,"3","6","1","ELG",4,20
25,"3","7","1","ELG",4,8
25,"3","8","1","ELG",4,15
26,"3","1","5","ELG",4,15
26,"3","2","1","ELG",4,1
26,"3","3","5","ELG",4,14
26,"3","4","1","ELG",4,15
26,"3","5","1","ELG",4,6
26,"3","6","1","ELG",4,20
26,"3","7","1","ELG",4,20
26,"3","8","3","ELG",4,8
27,"3","1","5","ELG",4,15
27,"3","2","1","ELG",4,24
27,"3","3","5","ELG",4,14
27,"3","4","5","ELG",4,15
27,"3","5","4","ELG",4,8
27,"3","6","1","ELG",4,25
27,"3","7","3","ELG",4,15
27,"3","8","2","ELG",4,19
28,"3","1","5","ELG",4,15
28,"3","2","1","ELG",4,1
28,"3","3","5","ELG",4,14
28,"3","4","3","ELG",4,16
28,"3","5","1","ELG",4,1
28,"3","6","1","ELG",4,20
28,"3","7","3","ELG",4,16
28,"3","8","4","ELG",4,20
15,"1","1","-99","EW",4,15
15,"1","2","-99","EW",4,0
15,"1","3","-99","EW",4,13
15,"1","4","-99","EW",4,15
15,"1","5","-99","EW",4,30
15,"1","6","-99","EW",4,0
15,"1","7","-99","EW",4,25
15,"1","8","-99","EW",4,25
16,"1","1","-99","EW",4,10
16,"1","2","-99","EW",4,0
16,"1","3","-99","EW",4,13
16,"1","4","-99","EW",4,30
16,"1","5","-99","EW",4,15
16,"1","6","-99","EW",4,15
16,"1","7","-99","EW",4,0
16,"1","8","-99","EW",4,12
17,"1","1","-99","EW",4,15
17,"1","2","-99","EW",4,0
17,"1","3","-99","EW",4,13
17,"1","4","-99","EW",4,25
17,"1","5","-99","EW",4,15
17,"1","6","-99","EW",4,10
17,"1","7","-99","EW",4,5
17,"1","8","-99","EW",4,20
18,"1","1","-99","EW",4,25
18,"1","2","-99","EW",4,40
18,"1","3","-99","EW",4,13
18,"1","4","-99","EW",4,30
18,"1","5","-99","EW",4,15
18,"1","6","-99","EW",4,10
18,"1","7","-99","EW",4,0
18,"1","8","-99","EW",4,10
19,"1","1","-99","EW",4,20
19,"1","2","-99","EW",4,25
19,"1","3","-99","EW",4,13
19,"1","4","-99","EW",4,25
19,"1","5","-99","EW",4,14
19,"1","6","-99","EW",4,15
19,"1","7","-99","EW",4,0
19,"1","8","-99","EW",4,20
20,"2","1","-99","EW",4,15
20,"2","2","-99","EW",4,0
20,"2","3","-99","EW",4,13
20,"2","4","-99","EW",4,21
20,"2","5","-99","EW",4,8
20,"2","6","-99","EW",4,30
20,"2","7","-99","EW",4,10
20,"2","8","-99","EW",4,11
21,"2","1","-99","EW",4,10
21,"2","2","-99","EW",4,25
21,"2","3","-99","EW",4,13
21,"2","4","-99","EW",4,28
21,"2","5","-99","EW",4,15
21,"2","6","-99","EW",4,30
21,"2","7","-99","EW",4,10
21,"2","8","-99","EW",4,17
22,"2","1","-99","EW",4,12
22,"2","2","-99","EW",4,0
22,"2","3","-99","EW",4,12
22,"2","4","-99","EW",4,19
22,"2","5","-99","EW",4,13
22,"2","6","-99","EW",4,20
22,"2","7","-99","EW",4,6
22,"2","8","-99","EW",4,6
23,"2","1","-99","EW",4,10
23,"2","2","-99","EW",4,29
23,"2","3","-99","EW",4,13
23,"2","4","-99","EW",4,15
23,"2","5","-99","EW",4,4
23,"2","6","-99","EW",4,15
23,"2","7","-99","EW",4,32
23,"2","8","-99","EW",4,8
24,"2","1","-99","EW",4,10
24,"2","2","-99","EW",4,20
24,"2","3","-99","EW",4,13
24,"2","4","-99","EW",4,15
24,"2","5","-99","EW",4,10
24,"2","6","-99","EW",4,15
24,"2","7","-99","EW",4,2
24,"2","8","-99","EW",4,17
25,"3","1","5","EW",4,15
25,"3","2","5","EW",4,1
25,"3","3","5","EW",4,13
25,"3","4","2","EW",4,15
25,"3","5","3","EW",4,10
25,"3","6","1","EW",4,20
25,"3","7","1","EW",4,14
25,"3","8","1","EW",4,17
26,"3","1","5","EW",4,15
26,"3","2","1","EW",4,20
26,"3","3","5","EW",4,13
26,"3","4","1","EW",4,29
26,"3","5","1","EW",4,8
26,"3","6","1","EW",4,25
26,"3","7","1","EW",4,15
26,"3","8","3","EW",4,8
27,"3","1","5","EW",4,15
27,"3","2","1","EW",4,1
27,"3","3","5","EW",4,13
27,"3","4","5","EW",4,8
27,"3","5","4","EW",4,4
27,"3","6","1","EW",4,25
27,"3","7","3","EW",4,14
27,"3","8","2","EW",4,18
28,"3","1","5","EW",4,15
28,"3","2","1","EW",4,10
28,"3","3","5","EW",4,13
28,"3","4","3","EW",4,10
28,"3","5","1","EW",4,5
28,"3","6","1","EW",4,20
28,"3","7","3","EW",4,17
28,"3","8","4","EW",4,20
15,"1","1","-99","EDG",3,5
15,"1","2","-99","EDG",3,0
15,"1","3","-99","EDG",3,0
15,"1","4","-99","EDG",3,0
15,"1","5","-99","EDG",3,20
15,"1","6","-99","EDG",3,0
15,"1","7","-99","EDG",3,0
15,"1","8","-99","EDG",3,30
16,"1","1","-99","EDG",3,5
16,"1","2","-99","EDG",3,0
16,"1","3","-99","EDG",3,0
16,"1","4","-99","EDG",3,0
16,"1","5","-99","EDG",3,0
16,"1","6","-99","EDG",3,0
16,"1","7","-99","EDG",3,0
16,"1","8","-99","EDG",3,0
17,"1","1","-99","EDG",3,0
17,"1","2","-99","EDG",3,0
17,"1","3","-99","EDG",3,0
17,"1","4","-99","EDG",3,0
17,"1","5","-99","EDG",3,0
17,"1","6","-99","EDG",3,0
17,"1","7","-99","EDG",3,0
17,"1","8","-99","EDG",3,0
18,"1","1","-99","EDG",3,0
18,"1","2","-99","EDG",3,0
18,"1","3","-99","EDG",3,0
18,"1","4","-99","EDG",3,0
18,"1","5","-99","EDG",3,0
18,"1","6","-99","EDG",3,0
18,"1","7","-99","EDG",3,0
18,"1","8","-99","EDG",3,0
19,"1","1","-99","EDG",3,0
19,"1","2","-99","EDG",3,0
19,"1","3","-99","EDG",3,0
19,"1","4","-99","EDG",3,0
19,"1","5","-99","EDG",3,0
19,"1","6","-99","EDG",3,0
19,"1","7","-99","EDG",3,0
19,"1","8","-99","EDG",3,0
20,"2","1","-99","EDG",3,0
20,"2","2","-99","EDG",3,0
20,"2","3","-99","EDG",3,0
20,"2","4","-99","EDG",3,0
20,"2","5","-99","EDG",3,0
20,"2","6","-99","EDG",3,0
20,"2","7","-99","EDG",3,0
20,"2","8","-99","EDG",3,0
21,"2","1","-99","EDG",3,0
21,"2","2","-99","EDG",3,0
21,"2","3","-99","EDG",3,0
21,"2","4","-99","EDG",3,0
21,"2","5","-99","EDG",3,0
21,"2","6","-99","EDG",3,0
21,"2","7","-99","EDG",3,0
21,"2","8","-99","EDG",3,0
22,"2","1","-99","EDG",3,0
22,"2","2","-99","EDG",3,0
22,"2","3","-99","EDG",3,0
22,"2","4","-99","EDG",3,0
22,"2","5","-99","EDG",3,0
22,"2","6","-99","EDG",3,0
22,"2","7","-99","EDG",3,0
22,"2","8","-99","EDG",3,0
23,"2","1","-99","EDG",3,0
23,"2","2","-99","EDG",3,0
23,"2","3","-99","EDG",3,0
23,"2","4","-99","EDG",3,0
23,"2","5","-99","EDG",3,0
23,"2","6","-99","EDG",3,0
23,"2","7","-99","EDG",3,0
23,"2","8","-99","EDG",3,0
24,"2","1","-99","EDG",3,0
24,"2","2","-99","EDG",3,0
24,"2","3","-99","EDG",3,0
24,"2","4","-99","EDG",3,0
24,"2","5","-99","EDG",3,0
24,"2","6","-99","EDG",3,0
24,"2","7","-99","EDG",3,0
24,"2","8","-99","EDG",3,0
25,"3","1","5","EDG",3,0
25,"3","2","5","EDG",3,0
25,"3","3","5","EDG",3,0
25,"3","4","2","EDG",3,0
25,"3","5","3","EDG",3,0
25,"3","6","1","EDG",3,0
25,"3","7","1","EDG",3,0
25,"3","8","1","EDG",3,0
26,"3","1","5","EDG",3,0
26,"3","2","1","EDG",3,0
26,"3","3","5","EDG",3,0
26,"3","4","1","EDG",3,0
26,"3","5","1","EDG",3,0
26,"3","6","1","EDG",3,0
26,"3","7","1","EDG",3,0
26,"3","8","3","EDG",3,0
27,"3","1","5","EDG",3,0
27,"3","2","1","EDG",3,0
27,"3","3","5","EDG",3,0
27,"3","4","5","EDG",3,0
27,"3","5","4","EDG",3,0
27,"3","6","1","EDG",3,0
27,"3","7","3","EDG",3,0
27,"3","8","2","EDG",3,0
28,"3","1","5","EDG",3,0
28,"3","2","1","EDG",3,0
28,"3","3","5","EDG",3,0
28,"3","4","3","EDG",3,0
28,"3","5","1","EDG",3,0
28,"3","6","1","EDG",3,0
28,"3","7","3","EDG",3,0
28,"3","8","4","EDG",3,0
15,"1","1","-99","ELG",3,5
15,"1","2","-99","ELG",3,0
15,"1","3","-99","ELG",3,0
15,"1","4","-99","ELG",3,25
15,"1","5","-99","ELG",3,10
15,"1","6","-99","ELG",3,0
15,"1","7","-99","ELG",3,0
15,"1","8","-99","ELG",3,0
16,"1","1","-99","ELG",3,5
16,"1","2","-99","ELG",3,0
16,"1","3","-99","ELG",3,0
16,"1","4","-99","ELG",3,0
16,"1","5","-99","ELG",3,0
16,"1","6","-99","ELG",3,0
16,"1","7","-99","ELG",3,0
