"Period","Stage","Subject","Map_Choice","District","Map","Effort"
25,"2","2","1","EDG",5,0
25,"2","3","5","EDG",5,0
25,"2","4","4","EDG",5,0
25,"2","5","1","EDG",5,0
25,"2","6","2","EDG",5,20
25,"2","7","2","EDG",5,0
25,"2","8","1","EDG",5,0
26,"2","1","5","EDG",5,0
26,"2","2","3","EDG",5,0
26,"2","3","5","EDG",5,0
26,"2","4","3","EDG",5,0
26,"2","5","1","EDG",5,0
26,"2","6","3","EDG",5,0
26,"2","7","1","EDG",5,0
26,"2","8","1","EDG",5,0
27,"2","1","5","EDG",5,0
27,"2","2","3","EDG",5,0
27,"2","3","5","EDG",5,0
27,"2","4","3","EDG",5,0
27,"2","5","1","EDG",5,0
27,"2","6","1","EDG",5,5
27,"2","7","1","EDG",5,0
27,"2","8","1","EDG",5,0
28,"3","1","3","EDG",5,0
28,"3","2","3","EDG",5,0
28,"3","3","4","EDG",5,0
28,"3","4","5","EDG",5,1
28,"3","5","3","EDG",5,0
28,"3","6","4","EDG",5,10
28,"3","7","2","EDG",5,0
28,"3","8","4","EDG",5,0
15,"1","1","-99","ELG",5,0
15,"1","2","-99","ELG",5,15
15,"1","3","-99","ELG",5,0
15,"1","4","-99","ELG",5,0
15,"1","5","-99","ELG",5,0
15,"1","6","-99","ELG",5,0
15,"1","7","-99","ELG",5,0
15,"1","8","-99","ELG",5,0
16,"1","1","-99","ELG",5,0
16,"1","2","-99","ELG",5,10
16,"1","3","-99","ELG",5,0
16,"1","4","-99","ELG",5,6
16,"1","5","-99","ELG",5,0
16,"1","6","-99","ELG",5,2
16,"1","7","-99","ELG",5,0
16,"1","8","-99","ELG",5,0
17,"1","1","-99","ELG",5,0
17,"1","2","-99","ELG",5,0
17,"1","3","-99","ELG",5,0
17,"1","4","-99","ELG",5,0
17,"1","5","-99","ELG",5,0
17,"1","6","-99","ELG",5,0
17,"1","7","-99","ELG",5,0
17,"1","8","-99","ELG",5,0
18,"1","1","-99","ELG",5,0
18,"1","2","-99","ELG",5,0
18,"1","3","-99","ELG",5,0
18,"1","4","-99","ELG",5,0
18,"1","5","-99","ELG",5,0
18,"1","6","-99","ELG",5,0
18,"1","7","-99","ELG",5,0
18,"1","8","-99","ELG",5,0
19,"1","1","-99","ELG",5,0
19,"1","2","-99","ELG",5,0
19,"1","3","-99","ELG",5,0
19,"1","4","-99","ELG",5,3
19,"1","5","-99","ELG",5,0
19,"1","6","-99","ELG",5,0
19,"1","7","-99","ELG",5,0
19,"1","8","-99","ELG",5,0
20,"1","1","-99","ELG",5,0
20,"1","2","-99","ELG",5,0
20,"1","3","-99","ELG",5,0
20,"1","4","-99","ELG",5,0
20,"1","5","-99","ELG",5,0
20,"1","6","-99","ELG",5,0
20,"1","7","-99","ELG",5,0
20,"1","8","-99","ELG",5,0
21,"1","1","-99","ELG",5,0
21,"1","2","-99","ELG",5,0
21,"1","3","-99","ELG",5,0
21,"1","4","-99","ELG",5,0
21,"1","5","-99","ELG",5,0
21,"1","6","-99","ELG",5,0
21,"1","7","-99","ELG",5,0
21,"1","8","-99","ELG",5,0
22,"1","1","-99","ELG",5,0
22,"1","2","-99","ELG",5,0
22,"1","3","-99","ELG",5,0
22,"1","4","-99","ELG",5,0
22,"1","5","-99","ELG",5,0
22,"1","6","-99","ELG",5,0
22,"1","7","-99","ELG",5,0
22,"1","8","-99","ELG",5,0
23,"1","1","-99","ELG",5,0
23,"1","2","-99","ELG",5,0
23,"1","3","-99","ELG",5,0
23,"1","4","-99","ELG",5,0
23,"1","5","-99","ELG",5,0
23,"1","6","-99","ELG",5,0
23,"1","7","-99","ELG",5,0
23,"1","8","-99","ELG",5,0
24,"1","1","-99","ELG",5,0
24,"1","2","-99","ELG",5,0
24,"1","3","-99","ELG",5,0
24,"1","4","-99","ELG",5,0
24,"1","5","-99","ELG",5,0
24,"1","6","-99","ELG",5,0
24,"1","7","-99","ELG",5,0
24,"1","8","-99","ELG",5,0
25,"2","1","5","ELG",5,0
25,"2","2","1","ELG",5,0
25,"2","3","5","ELG",5,0
25,"2","4","4","ELG",5,0
25,"2","5","1","ELG",5,0
25,"2","6","2","ELG",5,0
25,"2","7","2","ELG",5,0
25,"2","8","1","ELG",5,0
26,"2","1","5","ELG",5,0
26,"2","2","3","ELG",5,0
26,"2","3","5","ELG",5,0
26,"2","4","3","ELG",5,0
26,"2","5","1","ELG",5,0
26,"2","6","3","ELG",5,0
26,"2","7","1","ELG",5,0
26,"2","8","1","ELG",5,0
27,"2","1","5","ELG",5,0
27,"2","2","3","ELG",5,10
27,"2","3","5","ELG",5,0
27,"2","4","3","ELG",5,0
27,"2","5","1","ELG",5,0
27,"2","6","1","ELG",5,0
27,"2","7","1","ELG",5,0
27,"2","8","1","ELG",5,0
28,"3","1","3","ELG",5,0
28,"3","2","3","ELG",5,0
28,"3","3","4","ELG",5,0
28,"3","4","5","ELG",5,1
28,"3","5","3","ELG",5,0
28,"3","6","4","ELG",5,0
28,"3","7","2","ELG",5,0
28,"3","8","4","ELG",5,0
15,"1","1","-99","EW",5,60
15,"1","2","-99","EW",5,65
15,"1","3","-99","EW",5,5
15,"1","4","-99","EW",5,31
15,"1","5","-99","EW",5,60
15,"1","6","-99","EW",5,15
15,"1","7","-99","EW",5,80
15,"1","8","-99","EW",5,55
16,"1","1","-99","EW",5,40
16,"1","2","-99","EW",5,70
16,"1","3","-99","EW",5,40
16,"1","4","-99","EW",5,23
16,"1","5","-99","EW",5,55
16,"1","6","-99","EW",5,10
16,"1","7","-99","EW",5,48
16,"1","8","-99","EW",5,55
17,"1","1","-99","EW",5,60
17,"1","2","-99","EW",5,80
17,"1","3","-99","EW",5,40
17,"1","4","-99","EW",5,31
17,"1","5","-99","EW",5,41
17,"1","6","-99","EW",5,40
17,"1","7","-99","EW",5,51
17,"1","8","-99","EW",5,60
18,"1","1","-99","EW",5,60
18,"1","2","-99","EW",5,80
18,"1","3","-99","EW",5,40
18,"1","4","-99","EW",5,21
18,"1","5","-99","EW",5,39
18,"1","6","-99","EW",5,20
18,"1","7","-99","EW",5,69
18,"1","8","-99","EW",5,56
19,"1","1","-99","EW",5,60
19,"1","2","-99","EW",5,80
19,"1","3","-99","EW",5,40
19,"1","4","-99","EW",5,43
19,"1","5","-99","EW",5,60
19,"1","6","-99","EW",5,35
19,"1","7","-99","EW",5,58
19,"1","8","-99","EW",5,60
20,"1","1","-99","EW",5,60
20,"1","2","-99","EW",5,80
20,"1","3","-99","EW",5,60
20,"1","4","-99","EW",5,37
20,"1","5","-99","EW",5,48
20,"1","6","-99","EW",5,15
20,"1","7","-99","EW",5,61
20,"1","8","-99","EW",5,60
21,"1","1","-99","EW",5,60
21,"1","2","-99","EW",5,80
21,"1","3","-99","EW",5,60
21,"1","4","-99","EW",5,43
21,"1","5","-99","EW",5,45
21,"1","6","-99","EW",5,25
21,"1","7","-99","EW",5,77
21,"1","8","-99","EW",5,60
22,"1","1","-99","EW",5,60
22,"1","2","-99","EW",5,80
22,"1","3","-99","EW",5,42
22,"1","4","-99","EW",5,37
22,"1","5","-99","EW",5,52
22,"1","6","-99","EW",5,35
22,"1","7","-99","EW",5,63
22,"1","8","-99","EW",5,64
23,"1","1","-99","EW",5,60
23,"1","2","-99","EW",5,80
23,"1","3","-99","EW",5,40
23,"1","4","-99","EW",5,43
23,"1","5","-99","EW",5,62
23,"1","6","-99","EW",5,58
23,"1","7","-99","EW",5,80
23,"1","8","-99","EW",5,60
24,"1","1","-99","EW",5,60
24,"1","2","-99","EW",5,80
24,"1","3","-99","EW",5,40
24,"1","4","-99","EW",5,53
24,"1","5","-99","EW",5,58
24,"1","6","-99","EW",5,65
24,"1","7","-99","EW",5,69
24,"1","8","-99","EW",5,60
25,"2","1","5","EW",5,60
25,"2","2","1","EW",5,80
25,"2","3","5","EW",5,40
25,"2","4","4","EW",5,61
25,"2","5","1","EW",5,55
25,"2","6","2","EW",5,60
25,"2","7","2","EW",5,71
25,"2","8","1","EW",5,64
26,"2","1","5","EW",5,60
26,"2","2","3","EW",5,80
26,"2","3","5","EW",5,40
26,"2","4","3","EW",5,44
26,"2","5","1","EW",5,55
26,"2","6","3","EW",5,80
26,"2","7","1","EW",5,67
26,"2","8","1","EW",5,64
27,"2","1","5","EW",5,60
27,"2","2","3","EW",5,70
27,"2","3","5","EW",5,45
27,"2","4","3","EW",5,46
27,"2","5","1","EW",5,55
27,"2","6","1","EW",5,75
27,"2","7","1","EW",5,77
27,"2","8","1","EW",5,0
28,"3","1","3","EW",5,60
28,"3","2","3","EW",5,80
28,"3","3","4","EW",5,40
28,"3","4","5","EW",5,67
28,"3","5","3","EW",5,55
28,"3","6","4","EW",5,70
28,"3","7","2","EW",5,73
28,"3","8","4","EW",5,60
15,"1","1","-99","EDG",4,20
15,"1","2","-99","EDG",4,40
15,"1","3","-99","EDG",4,5
15,"1","4","-99","EDG",4,12
15,"1","5","-99","EDG",4,25
15,"1","6","-99","EDG",4,15
15,"1","7","-99","EDG",4,45
15,"1","8","-99","EDG",4,0
16,"1","1","-99","EDG",4,20
16,"1","2","-99","EDG",4,40
16,"1","3","-99","EDG",4,30
16,"1","4","-99","EDG",4,16
16,"1","5","-99","EDG",4,25
16,"1","6","-99","EDG",4,15
16,"1","7","-99","EDG",4,27
16,"1","8","-99","EDG",4,30
17,"1","1","-99","EDG",4,20
17,"1","2","-99","EDG",4,40
17,"1","3","-99","EDG",4,0
17,"1","4","-99","EDG",4,31
17,"1","5","-99","EDG",4,25
17,"1","6","-99","EDG",4,30
17,"1","7","-99","EDG",4,27
17,"1","8","-99","EDG",4,30
18,"1","1","-99","EDG",4,20
18,"1","2","-99","EDG",4,40
18,"1","3","-99","EDG",4,0
18,"1","4","-99","EDG",4,28
18,"1","5","-99","EDG",4,25
18,"1","6","-99","EDG",4,20
18,"1","7","-99","EDG",4,32
18,"1","8","-99","EDG",4,30
19,"1","1","-99","EDG",4,20
19,"1","2","-99","EDG",4,40
19,"1","3","-99","EDG",4,10
19,"1","4","-99","EDG",4,3
19,"1","5","-99","EDG",4,25
19,"1","6","-99","EDG",4,40
19,"1","7","-99","EDG",4,30
19,"1","8","-99","EDG",4,0
20,"1","1","-99","EDG",4,20
20,"1","2","-99","EDG",4,40
20,"1","3","-99","EDG",4,1
20,"1","4","-99","EDG",4,0
20,"1","5","-99","EDG",4,25
20,"1","6","-99","EDG",4,30
20,"1","7","-99","EDG",4,33
20,"1","8","-99","EDG",4,0
21,"1","1","-99","EDG",4,20
21,"1","2","-99","EDG",4,40
21,"1","3","-99","EDG",4,1
21,"1","4","-99","EDG",4,56
21,"1","5","-99","EDG",4,25
21,"1","6","-99","EDG",4,25
21,"1","7","-99","EDG",4,36
21,"1","8","-99","EDG",4,30
22,"1","1","-99","EDG",4,20
22,"1","2","-99","EDG",4,40
22,"1","3","-99","EDG",4,10
22,"1","4","-99","EDG",4,13
22,"1","5","-99","EDG",4,4
22,"1","6","-99","EDG",4,25
22,"1","7","-99","EDG",4,0
22,"1","8","-99","EDG",4,0
23,"1","1","-99","EDG",4,20
23,"1","2","-99","EDG",4,40
23,"1","3","-99","EDG",4,10
23,"1","4","-99","EDG",4,3
23,"1","5","-99","EDG",4,5
23,"1","6","-99","EDG",4,40
23,"1","7","-99","EDG",4,31
23,"1","8","-99","EDG",4,0
24,"1","1","-99","EDG",4,20
24,"1","2","-99","EDG",4,40
24,"1","3","-99","EDG",4,10
24,"1","4","-99","EDG",4,0
24,"1","5","-99","EDG",4,30
24,"1","6","-99","EDG",4,50
24,"1","7","-99","EDG",4,37
24,"1","8","-99","EDG",4,0
25,"2","1","5","EDG",4,20
25,"2","2","1","EDG",4,40
25,"2","3","5","EDG",4,10
25,"2","4","4","EDG",4,73
25,"2","5","1","EDG",4,30
25,"2","6","2","EDG",4,40
25,"2","7","2","EDG",4,37
25,"2","8","1","EDG",4,0
26,"2","1","5","EDG",4,20
26,"2","2","3","EDG",4,40
26,"2","3","5","EDG",4,10
26,"2","4","3","EDG",4,0
26,"2","5","1","EDG",4,5
26,"2","6","3","EDG",4,15
26,"2","7","1","EDG",4,35
26,"2","8","1","EDG",4,0
27,"2","1","5","EDG",4,20
27,"2","2","3","EDG",4,0
27,"2","3","5","EDG",4,10
27,"2","4","3","EDG",4,0
27,"2","5","1","EDG",4,5
27,"2","6","1","EDG",4,60
27,"2","7","1","EDG",4,35
27,"2","8","1","EDG",4,0
28,"3","1","3","EDG",4,20
28,"3","2","3","EDG",4,40
28,"3","3","4","EDG",4,29
28,"3","4","5","EDG",4,5
28,"3","5","3","EDG",4,5
28,"3","6","4","EDG",4,40
28,"3","7","2","EDG",4,37
28,"3","8","4","EDG",4,2
15,"1","1","-99","ELG",4,20
15,"1","2","-99","ELG",4,40
15,"1","3","-99","ELG",4,5
15,"1","4","-99","ELG",4,16
15,"1","5","-99","ELG",4,25
15,"1","6","-99","ELG",4,15
15,"1","7","-99","ELG",4,35
15,"1","8","-99","ELG",4,25
16,"1","1","-99","ELG",4,20
16,"1","2","-99","ELG",4,0
16,"1","3","-99","ELG",4,30
16,"1","4","-99","ELG",4,21
16,"1","5","-99","ELG",4,25
16,"1","6","-99","ELG",4,15
16,"1","7","-99","ELG",4,26
16,"1","8","-99","ELG",4,0
17,"1","1","-99","ELG",4,20
17,"1","2","-99","ELG",4,40
17,"1","3","-99","ELG",4,30
17,"1","4","-99","ELG",4,31
17,"1","5","-99","ELG",4,25
17,"1","6","-99","ELG",4,20
17,"1","7","-99","ELG",4,27
17,"1","8","-99","ELG",4,30
18,"1","1","-99","ELG",4,20
18,"1","2","-99","ELG",4,40
18,"1","3","-99","ELG",4,30
18,"1","4","-99","ELG",4,0
18,"1","5","-99","ELG",4,0
18,"1","6","-99","ELG",4,20
18,"1","7","-99","ELG",4,0
18,"1","8","-99","ELG",4,30
19,"1","1","-99","ELG",4,20
19,"1","2","-99","ELG",4,0
19,"1","3","-99","ELG",4,0
19,"1","4","-99","ELG",4,63
19,"1","5","-99","ELG",4,0
19,"1","6","-99","ELG",4,20
19,"1","7","-99","ELG",4,0
19,"1","8","-99","ELG",4,30
20,"1","1","-99","ELG",4,20
20,"1","2","-99","ELG",4,40
20,"1","3","-99","ELG",4,20
20,"1","4","-99","ELG",4,12
20,"1","5","-99","ELG",4,0
20,"1","6","-99","ELG",4,30
20,"1","7","-99","ELG",4,33
20,"1","8","-99","ELG",4,30
21,"1","1","-99","ELG",4,20
21,"1","2","-99","ELG",4,40
21,"1","3","-99","ELG",4,20
21,"1","4","-99","ELG",4,0
21,"1","5","-99","ELG",4,0
21,"1","6","-99","ELG",4,25
21,"1","7","-99","ELG",4,36
21,"1","8","-99","ELG",4,0
22,"1","1","-99","ELG",4,20
22,"1","2","-99","ELG",4,40
22,"1","3","-99","ELG",4,1
22,"1","4","-99","ELG",4,0
22,"1","5","-99","ELG",4,23
22,"1","6","-99","ELG",4,30
22,"1","7","-99","ELG",4,34
22,"1","8","-99","ELG",4,30
23,"1","1","-99","ELG",4,20
23,"1","2","-99","ELG",4,40
23,"1","3","-99","ELG",4,1
23,"1","4","-99","ELG",4,70
23,"1","5","-99","ELG",4,15
23,"1","6","-99","ELG",4,40
23,"1","7","-99","ELG",4,0
23,"1","8","-99","ELG",4,30
24,"1","1","-99","ELG",4,20
24,"1","2","-99","ELG",4,40
24,"1","3","-99","ELG",4,1
24,"1","4","-99","ELG",4,63
24,"1","5","-99","ELG",4,15
24,"1","6","-99","ELG",4,0
24,"1","7","-99","ELG",4,33
24,"1","8","-99","ELG",4,30
25,"2","1","5","ELG",4,20
25,"2","2","1","ELG",4,40
25,"2","3","5","ELG",4,1
25,"2","4","4","ELG",4,0
25,"2","5","1","ELG",4,15
25,"2","6","2","ELG",4,0
25,"2","7","2","ELG",4,5
25,"2","8","1","ELG",4,30
26,"2","1","5","ELG",4,20
26,"2","2","3","ELG",4,40
26,"2","3","5","ELG",4,1
26,"2","4","3","ELG",4,53
26,"2","5","1","ELG",4,15
26,"2","6","3","ELG",4,40
26,"2","7","1","ELG",4,5
26,"2","8","1","ELG",4,30
27,"2","1","5","ELG",4,20
27,"2","2","3","ELG",4,40
27,"2","3","5","ELG",4,1
27,"2","4","3","ELG",4,53
27,"2","5","1","ELG",4,15
27,"2","6","1","ELG",4,20
27,"2","7","1","ELG",4,30
27,"2","8","1","ELG",4,30
28,"3","1","3","ELG",4,20
28,"3","2","3","ELG",4,40
28,"3","3","4","ELG",4,1
28,"3","4","5","ELG",4,1
28,"3","5","3","ELG",4,15
28,"3","6","4","ELG",4,10
28,"3","7","2","ELG",4,3
28,"3","8","4","ELG",4,29
15,"1","1","-99","EW",4,20
15,"1","2","-99","EW",4,0
15,"1","3","-99","EW",4,5
15,"1","4","-99","EW",4,21
15,"1","5","-99","EW",4,25
15,"1","6","-99","EW",4,15
15,"1","7","-99","EW",4,0
15,"1","8","-99","EW",4,25
16,"1","1","-99","EW",4,20
16,"1","2","-99","EW",4,40
16,"1","3","-99","EW",4,0
16,"1","4","-99","EW",4,31
16,"1","5","-99","EW",4,25
16,"1","6","-99","EW",4,15
16,"1","7","-99","EW",4,27
16,"1","8","-99","EW",4,30
17,"1","1","-99","EW",4,20
17,"1","2","-99","EW",4,0
17,"1","3","-99","EW",4,30
17,"1","4","-99","EW",4,0
17,"1","5","-99","EW",4,0
17,"1","6","-99","EW",4,30
17,"1","7","-99","EW",4,26
17,"1","8","-99","EW",4,0
18,"1","1","-99","EW",4,20
18,"1","2","-99","EW",4,0
18,"1","3","-99","EW",4,30
18,"1","4","-99","EW",4,0
18,"1","5","-99","EW",4,25
18,"1","6","-99","EW",4,20
18,"1","7","-99","EW",4,32
18,"1","8","-99","EW",4,0
19,"1","1","-99","EW",4,20
19,"1","2","-99","EW",4,40
19,"1","3","-99","EW",4,40
19,"1","4","-99","EW",4,3
19,"1","5","-99","EW",4,25
19,"1","6","-99","EW",4,20
19,"1","7","-99","EW",4,32
19,"1","8","-99","EW",4,30
20,"1","1","-99","EW",4,20
20,"1","2","-99","EW",4,0
20,"1","3","-99","EW",4,47
20,"1","4","-99","EW",4,53
20,"1","5","-99","EW",4,25
20,"1","6","-99","EW",4,20
20,"1","7","-99","EW",4,0
20,"1","8","-99","EW",4,30
21,"1","1","-99","EW",4,20
21,"1","2","-99","EW",4,0
21,"1","3","-99","EW",4,39
21,"1","4","-99","EW",4,12
21,"1","5","-99","EW",4,25
21,"1","6","-99","EW",4,25
21,"1","7","-99","EW",4,0
21,"1","8","-99","EW",4,30
22,"1","1","-99","EW",4,20
22,"1","2","-99","EW",4,0
22,"1","3","-99","EW",4,39
22,"1","4","-99","EW",4,58
22,"1","5","-99","EW",4,23
22,"1","6","-99","EW",4,25
22,"1","7","-99","EW",4,34
22,"1","8","-99","EW",4,30
23,"1","1","-99","EW",4,20
23,"1","2","-99","EW",4,0
23,"1","3","-99","EW",4,39
23,"1","4","-99","EW",4,3
23,"1","5","-99","EW",4,30
23,"1","6","-99","EW",4,0
23,"1","7","-99","EW",4,37
23,"1","8","-99","EW",4,30
24,"1","1","-99","EW",4,20
24,"1","2","-99","EW",4,0
24,"1","3","-99","EW",4,39
24,"1","4","-99","EW",4,16
24,"1","5","-99","EW",4,5
24,"1","6","-99","EW",4,30
24,"1","7","-99","EW",4,5
24,"1","8","-99","EW",4,30
25,"2","1","5","EW",4,20
25,"2","2","1","EW",4,0
25,"2","3","5","EW",4,39
25,"2","4","4","EW",4,3
25,"2","5","1","EW",4,5
25,"2","6","2","EW",4,40
25,"2","7","2","EW",4,33
25,"2","8","1","EW",4,30
26,"2","1","5","EW",4,20
26,"2","2","3","EW",4,0
26,"2","3","5","EW",4,39
26,"2","4","3","EW",4,0
26,"2","5","1","EW",4,30
26,"2","6","3","EW",4,25
26,"2","7","1","EW",4,30
26,"2","8","1","EW",4,30
27,"2","1","5","EW",4,20
27,"2","2","3","EW",4,40
27,"2","3","5","EW",4,39
27,"2","4","3","EW",4,12
27,"2","5","1","EW",4,30
27,"2","6","1","EW",4,0
27,"2","7","1","EW",4,5
27,"2","8","1","EW",4,30
28,"3","1","3","EW",4,20
28,"3","2","3","EW",4,0
28,"3","3","4","EW",4,30
28,"3","4","5","EW",4,70
28,"3","5","3","EW",4,30
28,"3","6","4","EW",4,30
28,"3","7","2","EW",4,25
28,"3","8","4","EW",4,29
15,"1","1","-99","EDG",3,0
15,"1","2","-99","EDG",3,0
15,"1","3","-99","EDG",3,0
15,"1","4","-99","EDG",3,0
15,"1","5","-99","EDG",3,0
15,"1","6","-99","EDG",3,10
15,"1","7","-99","EDG",3,0
15,"1","8","-99","EDG",3,0
16,"1","1","-99","EDG",3,0
16,"1","2","-99","EDG",3,0
16,"1","3","-99","EDG",3,0
16,"1","4","-99","EDG",3,3
16,"1","5","-99","EDG",3,0
16,"1","6","-99","EDG",3,15
16,"1","7","-99","EDG",3,0
16,"1","8","-99","EDG",3,0
17,"1","1","-99","EDG",3,0
17,"1","2","-99","EDG",3,0
17,"1","3","-99","EDG",3,0
17,"1","4","-99","EDG",3,0
17,"1","5","-99","EDG",3,0
17,"1","6","-99","EDG",3,40
17,"1","7","-99","EDG",3,0
17,"1","8","-99","EDG",3,0
18,"1","1","-99","EDG",3,0
18,"1","2","-99","EDG",3,0
18,"1","3","-99","EDG",3,0
18,"1","4","-99","EDG",3,0
18,"1","5","-99","EDG",3,0
18,"1","6","-99","EDG",3,30
18,"1","7","-99","EDG",3,0
18,"1","8","-99","EDG",3,0
19,"1","1","-99","EDG",3,0
19,"1","2","-99","EDG",3,0
19,"1","3","-99","EDG",3,0
19,"1","4","-99","EDG",3,0
19,"1","5","-99","EDG",3,0
19,"1","6","-99","EDG",3,30
19,"1","7","-99","EDG",3,0
19,"1","8","-99","EDG",3,0
20,"1","1","-99","EDG",3,0
20,"1","2","-99","EDG",3,0
20,"1","3","-99","EDG",3,0
20,"1","4","-99","EDG",3,0
20,"1","5","-99","EDG",3,0
20,"1","6","-99","EDG",3,40
20,"1","7","-99","EDG",3,0
20,"1","8","-99","EDG",3,0
21,"1","1","-99","EDG",3,0
21,"1","2","-99","EDG",3,0
21,"1","3","-99","EDG",3,0
21,"1","4","-99","EDG",3,0
21,"1","5","-99","EDG",3,0
21,"1","6","-99","EDG",3,20
21,"1","7","-99","EDG",3,0
21,"1","8","-99","EDG",3,0
22,"1","1","-99","EDG",3,0
22,"1","2","-99","EDG",3,0
22,"1","3","-99","EDG",3,0
22,"1","4","-99","EDG",3,0
22,"1","5","-99","EDG",3,0
22,"1","6","-99","EDG",3,30
22,"1","7","-99","EDG",3,0
22,"1","8","-99","EDG",3,0
23,"1","1","-99","EDG",3,0
23,"1","2","-99","EDG",3,0
23,"1","3","-99","EDG",3,0
23,"1","4","-99","EDG",3,0
23,"1","5","-99","EDG",3,0
23,"1","6","-99","EDG",3,22
23,"1","7","-99","EDG",3,0
23,"1","8","-99","EDG",3,0
24,"1","1","-99","EDG",3,0
24,"1","2","-99","EDG",3,0
24,"1","3","-99","EDG",3,0
24,"1","4","-99","EDG",3,0
24,"1","5","-99","EDG",3,0
24,"1","6","-99","EDG",3,15
24,"1","7","-99","EDG",3,0
24,"1","8","-99","EDG",3,0
25,"2","1","5","EDG",3,0
25,"2","2","1","EDG",3,0
25,"2","3","5","EDG",3,0
25,"2","4","4","EDG",3,0
25,"2","5","1","EDG",3,0
25,"2","6","2","EDG",3,20
25,"2","7","2","EDG",3,0
25,"2","8","1","EDG",3,0
26,"2","1","5","EDG",3,0
26,"2","2","3","EDG",3,0
26,"2","3","5","EDG",3,0
26,"2","4","3","EDG",3,0
26,"2","5","1","EDG",3,0
26,"2","6","3","EDG",3,0
26,"2","7","1","EDG",3,0
26,"2","8","1","EDG",3,0
27,"2","1","5","EDG",3,0
27,"2","2","3","EDG",3,0
27,"2","3","5","EDG",3,0
27,"2","4","3","EDG",3,0
27,"2","5","1","EDG",3,0
27,"2","6","1","EDG",3,10
27,"2","7","1","EDG",3,0
27,"2","8","1","EDG",3,0
28,"3","1","3","EDG",3,0
28,"3","2","3","EDG",3,0
28,"3","3","4","EDG",3,0
28,"3","4","5","EDG",3,1
28,"3","5","3","EDG",3,0
28,"3","6","4","EDG",3,20
28,"3","7","2","EDG",3,0
28,"3","8","4","EDG",3,0
15,"1","1","-99","ELG",3,0
15,"1","2","-99","ELG",3,0
15,"1","3","-99","ELG",3,0
15,"1","4","-99","ELG",3,0
15,"1","5","-99","ELG",3,0
15,"1","6","-99","ELG",3,0
15,"1","7","-99","ELG",3,0
15,"1","8","-99","ELG",3,0
16,"1","1","-99","ELG",3,0
16,"1","2","-99","ELG",3,0
16,"1","3","-99","ELG",3,0
16,"1","4","-99","ELG",3,6
16,"1","5","-99","ELG",3,0
16,"1","6","-99","ELG",3,2
16,"1","7","-99","ELG",3,0
